time_operate,raw_speed,filter_speed
0.16,0.0,0.0
0.32,0.0,0.0
0.48,0.0,0.0
0.64,0.0,0.0
0.8,0.0,0.0
0.96,0.0,0.0
1.12,0.0,0.0
1.28,0.0,0.0
1.44,0.0,0.0
1.6,0.42,0.02
1.76,0.0,0.02
1.92,0.42,0.0
2.08,0.42,0.02
2.24,0.0,0.02
2.4,0.0,0.02
2.56,0.42,0.0
2.72,1.31,0.07
2.88,1.25,0.13
3.04,1.31,0.19
3.2,1.72,0.28
3.36,1.72,0.36
3.52,2.12,0.47
3.68,2.12,0.58
3.84,2.12,0.68
4.0,2.12,0.79
4.16,1.67,0.87
4.32,2.24,0.98
4.48,2.12,1.09
4.64,2.12,1.19
4.8,2.12,1.32
4.96,2.12,1.43
5.12,2.12,1.51
5.28,2.12,1.64
5.44,2.12,1.74
5.6,2.12,1.85
5.76,2.12,1.94
5.92,2.12,1.98
6.08,2.12,2.02
6.24,2.08,2.06
6.4,2.12,2.08
6.56,2.08,2.1
6.72,2.12,2.1
6.88,2.08,2.09
7.04,2.24,2.1
7.2,2.08,2.09
7.36,2.08,2.11
7.52,2.5,2.13
7.68,2.08,2.12
7.84,1.67,2.1
8.0,2.5,2.12
8.16,1.67,2.1
8.32,2.08,2.09
8.48,2.08,2.09
8.64,2.08,2.09
8.8,2.08,2.09
8.96,2.12,2.09
9.12,1.72,2.07
9.28,2.08,2.07
9.44,2.08,2.07
9.6,2.08,2.06
9.76,2.08,2.06
9.92,2.08,2.06
10.08,2.08,2.06
10.24,2.08,2.06
10.4,2.08,2.06
10.56,2.08,2.06
10.72,2.08,2.04
10.88,2.08,2.04
11.04,1.72,2.04
11.2,2.08,2.02
11.36,2.08,2.04
11.52,2.12,2.04
11.68,2.12,2.04
11.84,2.12,2.04
12.0,2.12,2.04
12.16,2.5,2.06
12.32,2.08,2.09
12.48,2.08,2.09
12.64,2.08,2.09
12.8,2.08,2.09
12.96,2.08,2.09
13.12,2.08,2.09
13.28,2.08,2.09
13.44,1.72,2.06
13.6,2.08,2.06
13.76,2.08,2.06
13.92,2.08,2.06
14.08,1.67,2.04
14.24,2.12,2.06
14.4,2.12,2.06
14.56,2.08,2.06
14.72,2.53,2.09
14.88,2.08,2.09
15.04,2.12,2.09
15.2,2.08,2.09
15.36,2.08,2.06
15.52,2.5,2.09
15.68,2.08,2.09
15.84,1.85,2.07
16.0,2.08,2.07
16.16,2.08,2.07
16.32,1.67,2.05
16.48,2.12,2.05
16.64,2.08,2.07
16.8,2.08,2.07
16.96,2.12,2.07
17.12,2.08,2.07
17.28,2.12,2.09
17.44,2.08,2.09
17.6,2.12,2.09
17.76,2.08,2.09
17.92,2.53,2.09
18.08,1.67,2.07
18.24,2.08,2.07
18.4,2.12,2.07
18.56,2.08,2.07
18.72,2.08,2.05
18.88,2.12,2.05
19.04,2.12,2.07
19.2,2.12,2.07
19.36,2.08,2.07
19.52,2.08,2.09
19.68,2.12,2.09
19.84,1.72,2.07
20.0,2.08,2.07
20.16,2.08,2.07
20.32,1.72,2.05
20.48,2.08,2.05
20.64,2.12,2.05
20.8,1.72,2.03
20.96,2.08,2.03
21.12,1.67,1.99
21.28,2.12,2.01
21.44,2.12,2.01
21.6,2.12,2.01
21.76,2.08,2.01
21.92,2.12,2.02
22.08,1.72,2.0
22.24,2.08,1.99
22.4,2.12,1.99
22.56,1.67,1.97
22.72,2.12,1.97
22.88,1.67,1.95
23.04,2.12,1.97
23.2,1.72,1.95
23.36,2.08,1.95
23.52,1.72,1.95
23.68,2.12,1.96
23.84,2.08,1.95
24.0,2.12,1.97
24.16,2.08,1.97
24.32,2.63,2.02
24.48,2.12,2.02
24.64,2.12,2.02
24.8,2.53,2.04
24.96,1.67,2.02
25.12,2.12,2.02
25.28,2.12,2.04
25.44,2.12,2.05
25.6,2.12,2.05
25.76,1.67,2.05
25.92,2.12,2.05
26.08,2.12,2.07
26.24,1.72,2.05
26.4,2.08,2.07
26.56,2.12,2.07
26.72,1.72,2.07
26.88,2.12,2.07
27.04,2.12,2.07
27.2,1.72,2.05
27.36,2.12,2.05
